"","ID","Term_Description","Fold_Enrichment_A","occurrence_A","support_A","lowest_p_A","highest_p_A","Up_regulated_A","Down_regulated_A","Fold_Enrichment_B","occurrence_B","support_B","lowest_p_B","highest_p_B","Up_regulated_B","Down_regulated_B","combined_p","status"
"85","GO:0021637","trigeminal nerve structural organization",NA,NA,NA,NA,NA,NA,NA,10.000884173298,1,0.005,0.000130689672041992,0.000130689672041992,"","NRP2, SEMA3A, PLXNA4",0.000130689672041992,"B only"
"86","GO:0021785","branchiomotor neuron axon guidance",NA,NA,NA,NA,NA,NA,NA,10.000884173298,1,0.005,0.000130689672041992,0.000130689672041992,"","NRP2, SEMA3A, PLXNA4",0.000130689672041992,"B only"
"87","GO:0022904","respiratory electron transport chain",NA,NA,NA,NA,NA,NA,NA,10.000884173298,2,0.005,0.00110041884495082,0.00115925434497164,"","ETFA, ETFDH, PPARGC1A",0.00110041884495082,"B only"
"88","GO:0030011","maintenance of cell polarity",8.50131529500188,8,0.00501256281407035,0.00212397848928928,0.0250060633030782,"DST, PDLIM1","",6.66725611553198,6,0.005,0.00351297193364703,0.00786890314727031,"DST, PDLIM1","",9.5549860503284e-05,"common"
"89","GO:0030032","lamellipodium assembly",3.47781080250077,4,0.005,0.0121942233458791,0.0147826240598439,"","ITGB1, ABLIM1, ARHGEF6",3.63668515392653,5,0.005,0.000368492375801402,0.0407935800129963,"","ITGB1, ABLIM1, VCL, ARHGEF6",5.98211534148261e-05,"common"
"90","GO:0030036","actin cytoskeleton organization",3.3175864565861,2,0.00508935508935509,0.0130373365421485,0.0281161423397753,"FGF7, FGF10, NF1, PRKG1, TNXB, EZR, PDLIM1, ELMO1, ANTXR1, FGD5","ANXA1, SPTBN1, MRAS, KANK1, SIPA1L1, SSH2",3.74016806481062,10,0.03,7.37303534493924e-05,0.00174159292573099,"FGF7, FGF10, NF1, PRKG1, TNXB, PDLIM1, ELMO1, ANTXR1, FGD5","ANXA1, RHOA, CRK, SPTBN1, TJP1, ROCK2, MTSS1, DLC1, MRAS, KANK1, SIPA1L1, ATP2C1, SSH2, FGD4",1.42793632630836e-05,"common"
"91","GO:0030042","actin filament depolymerization",9.56397970687711,9,0.0102040816326531,0.00943922054763237,0.0305185703317312,"GSN, DSTN","MICAL3",7.50066312997347,9,0.005,0.00978293250864274,0.0335716668376988,"GSN, DSTN","MICAL3",0.000950211922934978,"common"
"92","GO:0030198","extracellular matrix organization",8.50131529500188,10,0.00511512297226583,0.0107624113309021,0.0126104556971833,"APP, NF1","PXDN, ADAMTS9",6.66725611553198,9,0.005,0.0250332234815925,0.0304925173937421,"APP, NF1","PXDN, ADAMTS9",0.00248382969950156,"common"
"93","GO:0030199","collagen fibril organization",7.03557127862224,10,0.0100251256281407,0.000520604379655203,0.0170552431691265,"COL1A1, COL1A2, COL3A1, COL5A1, COL5A2, NF1, DDR2","PXDN",5.51772919906095,5,0.005,0.00286797126344664,0.0141936603355917,"COL1A1, COL1A2, COL3A1, COL5A1, NF1, DDR2","PXDN, ADAMTS2",2.15222332164427e-05,"common"
"94","GO:0030216","keratinocyte differentiation",NA,NA,NA,NA,NA,NA,NA,3.63668515392653,3,0.005,0.0201184391474002,0.0277567051360953,"PPP3CA, CLIC4","ANXA1, ASAH1, BCR, TXNIP",0.0201184391474002,"B only"
"95","GO:0030224","monocyte differentiation",NA,NA,NA,NA,NA,NA,NA,6.00053050397878,8,0.0075,0.00417122204949713,0.0465413629459844,"IFI16","PPARG, VEGFA",0.00417122204949713,"B only"
"96","GO:0030307","positive regulation of cell growth",NA,NA,NA,NA,NA,NA,NA,2.41400652458916,5,0.005,0.00901084418047873,0.0416218417375756,"DDX3X, EGFR","BCL2, TEAD1, YAP1, USP47, SLC25A33",0.00901084418047873,"B only"
"97","GO:0030335","positive regulation of cell migration",2.7377117051701,10,0.0710217755443886,6.58221090139296e-10,5.57535018907099e-07,"COL1A1, IGF1, IGF1R, LAMB1, ROR2, PDGFRA, PDGFRB, PPP3CA, PTK2, STAT3, MYADM","AKT2, CAV1, INSR, ITGB1, MYO1C, TWIST1, FERMT2, SH3RF2",2.71210418258928,10,0.1475,4.13329213459698e-10,5.10251850356674e-06,"COL1A1, EGFR, IGF1, IGF1R, ROR2, PDGFRA, PPP3CA, PRKCA, PTK2, MAP4K4, MYADM","AKT2, CAV1, INSR, ITGB1, MYLK, MYO1C, TJP1, VEGFA, ROCK2, FERMT2, DAAM2, TWIST2, SH3RF2",1.19022385219738e-17,"common"
"98","GO:0030336","negative regulation of cell migration",3.95750884422501,7,0.00505050505050505,0.0380539396730127,0.0451300459643246,"LDLRAD4, CDH11, DPYSL3, IGFBP5, NF1, TPM1, SLIT2, SULF1, CLIC4, NAV3, PODN","TGFBR3, ADIPOQ, MAGI2, LIMCH1, KANK1, SCAI, MIA3",NA,NA,NA,NA,NA,NA,NA,0.0380539396730127,"A only"
"99","GO:0030509","BMP signaling pathway",NA,NA,NA,NA,NA,NA,NA,2.79094442045525,10,0.015,0.000313171037080111,0.00991448867066242,"DDX5","BMPR1A, SMAD6, PPARG, TGFBR3, SMURF1",0.000313171037080111,"B only"
"100","GO:0030514","negative regulation of BMP signaling pathway",NA,NA,NA,NA,NA,NA,NA,2.92708805072136,6,0.0075,0.00111309676845648,0.0158888378470816,"","SMAD6, PPARG, SORL1, HIPK2, CRIM1, SMURF1",0.00111309676845648,"B only"
"101","GO:0030520","intracellular estrogen receptor signaling pathway",NA,NA,NA,NA,NA,NA,NA,3.75033156498674,3,0.005,0.0207202861532678,0.0226479331260146,"DDX5","ESR2, PPARGC1B",0.0207202861532678,"B only"
"102","GO:0030866","cortical actin cytoskeleton organization",NA,NA,NA,NA,NA,NA,NA,4.00035366931919,2,0.0075,0.000304486044776479,0.0316311997556331,"","DLG1, ROCK2, FMNL2",0.000304486044776479,"B only"
"103","GO:0030879","mammary gland development",7.28684168143018,2,0.00507627293341579,0.0484244816371686,0.0484244816371686,"GLI2","CAV1",NA,NA,NA,NA,NA,NA,NA,0.0484244816371685,"A only"
"104","GO:0030890","positive regulation of B cell proliferation",NA,NA,NA,NA,NA,NA,NA,2.30789634768415,1,0.005,0.0488114450166039,0.0488114450166039,"NFATC2","BCL2, IRS2",0.0488114450166039,"B only"
"105","GO:0031053","primary miRNA processing",NA,NA,NA,NA,NA,NA,NA,5.4550277308898,10,0.03,0.00209384874662787,0.0076548626276837,"DDX5, HNRNPA2B1, SMAD3","",0.00209384874662787,"B only"
"106","GO:0031116","positive regulation of microtubule polymerization",2.31854053500051,2,0.005,0.0266513186253355,0.0266513186253355,"NAV3","MAPT",NA,NA,NA,NA,NA,NA,NA,0.0266513186253355,"A only"
"107","GO:0031122","cytoplasmic microtubule organization",NA,NA,NA,NA,NA,NA,NA,3.33362805776599,5,0.005,0.0416737990198053,0.0439250551092677,"","RHOA, MAPT, CHP1",0.0416737990198053,"B only"
"108","GO:0031295","T cell costimulation",1.75889281965556,2,0.00755050505050505,0.0166991864039921,0.0417121453778389,"FYN","CAV1",1.37943229976524,2,0.005,0.0316925734814836,0.0316925734814836,"FYN","CAV1",0.00452186428547703,"common"
"109","GO:0031396","regulation of protein ubiquitination",4.63708107000102,10,0.00507627293341579,0.0173234023292695,0.0203980869163403,"CTNNB1","DCUN1D1",NA,NA,NA,NA,NA,NA,NA,0.0173234023292695,"A only"
"110","GO:0031398","positive regulation of protein ubiquitination",NA,NA,NA,NA,NA,NA,NA,2.50022104332449,1,0.005,0.0335257318536602,0.0335257318536602,"LRRK2, PRICKLE1","ANGPT1, CAV1, UBQLN1, NDFIP1",0.0335257318536601,"B only"
"111","GO:0031623","receptor internalization",4.02693882394826,4,0.01,0.0275364437087623,0.0430260479284547,"LRP1","CAV1, CD36, ITGB1, PICALM, CALCRL",2.6318116245521,1,0.005,0.0114043709019881,0.0114043709019881,"","CAV1, CD36, ITGB1, PICALM, CALCRL",0.00284704982275237,"common"
"112","GO:0032000","positive regulation of fatty acid beta-oxidation",19.1279594137542,10,0.00503781533932288,0.00978293250864274,0.0116264510619229,"","AKT2, ABCD2, PPARA, TWIST1, IRS2, PLIN5",NA,NA,NA,NA,NA,NA,NA,0.00978293250864274,"A only"
"113","GO:0032091","negative regulation of protein binding",NA,NA,NA,NA,NA,NA,NA,2.00017683465959,1,0.005,0.039515153308077,0.039515153308077,"LRRK2","PEX14, PRKCD, ITGB1BP1, USP33",0.039515153308077,"B only"
"114","GO:0032147","activation of protein kinase activity",NA,NA,NA,NA,NA,NA,NA,2.7275138654449,5,0.005,0.0309283250566337,0.0332270087942833,"TGFBR2","INSR, PRKCD",0.0309283250566337,"B only"
"115","GO:0032332","positive regulation of chondrocyte differentiation",6.95562160500154,10,0.0100756306786458,0.000521151720149028,0.00336122234711309,"","SOX5, ZBTB16, SOX6",5.4550277308898,10,0.005,0.000962749261907381,0.0133129309112609,"","SOX5, ZBTB16, SOX6",7.77954819328334e-06,"common"
"116","GO:0032355","response to estradiol",5.66754353000125,9,0.0050251256281407,0.0162496164826355,0.0382977311427969,"CTNNB1, STAT3","",NA,NA,NA,NA,NA,NA,NA,0.0162496164826355,"A only"
"117","GO:0032467","positive regulation of cytokinesis",2.39099492671928,1,0.00510204081632653,0.0493139402505372,0.0493139402505372,"SVIL","PKN2, GIPC1",NA,NA,NA,NA,NA,NA,NA,0.0493139402505372,"A only"
"118","GO:0032481","positive regulation of type I interferon production",NA,NA,NA,NA,NA,NA,NA,2.22241870517733,4,0.005,0.0334611726051544,0.0334611726051544,"DDX3X, IRF1","TRAF3",0.0334611726051544,"B only"
"119","GO:0032743","positive regulation of interleukin-2 production",NA,NA,NA,NA,NA,NA,NA,3.47856840810364,3,0.005,0.00538348794762802,0.0293002132161472,"RUNX1, PLCG2","ANXA1, SPTBN1",0.00538348794762802,"B only"
"120","GO:0032801","receptor catabolic process",NA,NA,NA,NA,NA,NA,NA,6.00053050397878,9,0.005,0.00470108056160578,0.00498198765261725,"","UVRAG, SH3GLB1, SMURF1",0.00470108056160578,"B only"
"121","GO:0032869","cellular response to insulin stimulus",5.10078917700113,10,0.0201512613572915,3.51982930584982e-08,0.000276729455133318,"PIK3R1","AKT2, FOXO1, INSR, PCK1, PDE3B, PPARG, IRS2, ADIPOQ, SORBS1, SLC25A33",4.36402218471184,10,0.0175,3.19390514666677e-07,3.61712054552559e-07,"ZFP36L1","AKT2, FOXO1, GPLD1, INSR, PCK1, PDE3B, PPARG, IRS2, ADIPOQ, SORBS1, SLC25A33",3.7232517292655e-13,"common"
"122","GO:0032922","circadian regulation of gene expression",NA,NA,NA,NA,NA,NA,NA,2.75886459953047,9,0.005,6.50528170626718e-05,0.0334663001989157,"EGR1, HNRNPU, RORA, NCOA2","CRY2, GFPT1, PPARGC1A, LGR4",6.50528170626718e-05,"B only"
"123","GO:0032956","regulation of actin cytoskeleton organization",NA,NA,NA,NA,NA,NA,NA,2.7275138654449,1,0.005,0.0227427212374978,0.0227427212374978,"PDGFRA","ABL2, RHOA, CRK, EFNA5, PRKCD, ROCK2, DLC1, DAAM2",0.0227427212374978,"B only"
"124","GO:0032964","collagen biosynthetic process",7.28684168143018,2,0.00508935508935509,0.0484244816371686,0.0484244816371686,"COL1A1, COL5A1","",NA,NA,NA,NA,NA,NA,NA,0.0484244816371685,"A only"
"125","GO:0033137","negative regulation of peptidyl-serine phosphorylation",NA,NA,NA,NA,NA,NA,NA,5.00044208664898,10,0.005,0.0049181925387462,0.0388533466833341,"","CAV1, DMD, PTEN, MLXIPL",0.0049181925387462,"B only"
"126","GO:0033138","positive regulation of peptidyl-serine phosphorylation",NA,NA,NA,NA,NA,NA,NA,2.55341723573565,10,0.03,0.00069080903063877,0.0111896353045192,"APP, CD44, EGFR","CAV1, FNIP2, TNKS1BP1",0.00069080903063877,"B only"
"127","GO:0033173","calcineurin-NFAT signaling cascade",NA,NA,NA,NA,NA,NA,NA,8.5721864342554,3,0.005,0.0220748698020449,0.04433385951704,"NFATC1, PPP3CA","PPP3R1",0.0220748698020449,"B only"
"128","GO:0033622","integrin activation",11.3350870600025,10,0.00503781533932288,0.0112877474050124,0.0117309781968993,"FN1, CXCL12","ITGB1BP1, FERMT2",8.8896748207093,5,0.005,0.0423641413760651,0.0455944042404993,"FN1, CXCL12","ITGB1BP1, FERMT2",0.00413423658465184,"common"
"129","GO:0033673","negative regulation of kinase activity",NA,NA,NA,NA,NA,NA,NA,8.5721864342554,10,0.0125,0.00192222195401404,0.0269928860508015,"HNRNPU","MAPT, IRS2",0.00192222195401404,"B only"
"130","GO:0034063","stress granule assembly",NA,NA,NA,NA,NA,NA,NA,2.7275138654449,10,0.01,0.00133059533680943,0.028737258770897,"DDX3X","MAPT, ATXN2",0.00133059533680943,"B only"
"131","GO:0034097","response to cytokine",6.37598647125141,10,0.00503781533932288,0.000123874363194222,0.0155799791470437,"COL3A1, LIFR, MCL1, OSMR","BCL2",5.00044208664898,8,0.005,0.000291557822506494,0.000317294304223667,"COL3A1, LIFR, MCL1, OSMR","BCL2",6.55028159118367e-07,"common"
"132","GO:0034333","adherens junction assembly",NA,NA,NA,NA,NA,NA,NA,4.00035366931919,4,0.005,0.00655449962921667,0.0247704155406644,"CTNNB1","VCL",0.00655449962921667,"B only"
"133","GO:0034351","negative regulation of glial cell apoptotic process",NA,NA,NA,NA,NA,NA,NA,8.5721864342554,9,0.01,0.00192222195401404,0.0137212974838103,"PRKCA","PRKCD, PRKCH",0.00192222195401404,"B only"
"134","GO:0034394","protein localization to cell surface",NA,NA,NA,NA,NA,NA,NA,5.83384910109048,5,0.005,0.00330328571035254,0.00368925462669662,"ANK2, CTNNB1, FGF7, FGF10, FBLN5","ANGPT1, VCL",0.00330328571035254,"B only"
"135","GO:0034446","substrate adhesion-dependent cell spreading",4.93624759064625,10,0.0153846153846154,0.000301825660796896,0.00144188491202107,"FN1, LAMB1, LAMC1, PIK3R1, ANTXR1","FERMT2",4.51652833632811,10,0.015,7.25797335816911e-05,0.0205139664958773,"FN1, LAMC1, SRGAP2, ANTXR1","RHOA, FERMT2, PARVA",4.08258798343068e-07,"common"
"136","GO:0034614","cellular response to reactive oxygen species",3.64342084071509,10,0.0127356020942408,0.00107686242892306,0.0309283250566337,"FOS, PDGFRA, TPM1, LRRK2","MAPT, PEX14",3.33362805776599,10,0.06,4.18121470333991e-07,0.000145339378464503,"EGFR, FOS, JUN, PDGFRA, LRRK2","MAPT, PEX14",1.01403786569213e-08,"common"
"137","GO:0035023","regulation of Rho protein signal transduction",NA,NA,NA,NA,NA,NA,NA,5.4550277308898,3,0.005,0.0285904373718301,0.0339611776515328,"OPHN1","BCR, KANK1",0.0285904373718301,"B only"
"138","GO:0035278","miRNA-mediated gene silencing by inhibition of translation",NA,NA,NA,NA,NA,NA,NA,1.3115913669899,6,0.005,0.0248089252788315,0.0248089252788315,"ZFP36, TNRC6B","TNRC6A, WTIP",0.0248089252788315,"B only"
"139","GO:0035329","hippo signaling",NA,NA,NA,NA,NA,NA,NA,5.00044208664898,10,0.005,0.0170322844305673,0.0257571123702714,"WWTR1, FAT4","TEAD1, YAP1",0.0170322844305673,"B only"
"140","GO:0035385","Roundabout signaling pathway",NA,NA,NA,NA,NA,NA,NA,12.0010610079576,6,0.005,0.00394858591739088,0.0042797071342621,"SLIT3, SLIT2","RHOA",0.00394858591739088,"B only"
"141","GO:0035556","intracellular signal transduction",NA,NA,NA,NA,NA,NA,NA,3.51382416899658,10,0.0175,6.03787806536381e-07,0.000301856490201874,"DDX3X, FYN, NFATC1, PLCG2, RPS6KA5, MAP4K4, SH3BP5, LRRK2","ADRA1A, CSPG4, MARK1, PLCL1, PRKAR2A, PRKAR2B, SRPK2, TGFBR3, ANP32A, MAP4K3, ITGB1BP1, RAPGEF2, ARFGEF2, STK38L, SIK2, DAPK2, PRKAG2, CAB39",6.03787806536381e-07,"B only"
"142","GO:0035723","interleukin-15-mediated signaling pathway",5.10078917700113,2,0.00518190361122298,0.000244308401203692,0.000244308401203692,"STAT3","STAT5A",NA,NA,NA,NA,NA,NA,NA,0.000244308401203692,"A only"
"143","GO:0035771","interleukin-4-mediated signaling pathway",4.25065764750094,2,0.00518190361122298,0.0384468569224745,0.0384468569224745,"","STAT5A",NA,NA,NA,NA,NA,NA,NA,0.0384468569224745,"A only"
"144","GO:0035909","aorta morphogenesis",11.3350870600025,10,0.0100756306786458,0.00023105974749598,0.0104348939389605,"LRP1, PDGFRB, TGFBR2","ADAMTS9",NA,NA,NA,NA,NA,NA,NA,0.00023105974749598,"A only"
"145","GO:0035987","endodermal cell differentiation",5.66754353000125,10,0.0150376884422111,0.000207239509080565,0.00140830592388077,"COL6A1, FN1, LAMB1, MMP2","COL4A2, ITGA7",4.44483741035465,9,0.01,0.000173942988997201,0.0132572498389966,"COL6A1, COL12A1, FN1, MMP2","COL4A2, ITGA7",6.53851158796306e-07,"common"
"146","GO:0035995","detection of muscle stretch",7.28684168143018,5,0.00512820512820513,0.0484244816371686,0.0484244816371686,"CTNNB1, PTK2","",NA,NA,NA,NA,NA,NA,NA,0.0484244816371685,"A only"
"147","GO:0035999","tetrahydrofolate interconversion",12.7519729425028,2,0.00518190361122298,0.0336762990572798,0.0383657589864381,"","MTHFD1, SHMT1, MTHFS",NA,NA,NA,NA,NA,NA,NA,0.0336762990572798,"A only"
"148","GO:0038083","peptidyl-tyrosine autophosphorylation",NA,NA,NA,NA,NA,NA,NA,3.07719513024553,1,0.005,0.0492879751501892,0.0492879751501892,"EGFR, IGF1R","",0.0492879751501892,"B only"
"149","GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis",4.02693882394826,3,0.00505050505050505,0.00446234166198726,0.0225143943941046,"FYN, PTK2, VAV2","",3.15817394946252,9,0.01,0.00848571329660259,0.0293403247366813,"FYN, PTK2","PRKCD",0.000423398596050039,"common"
"150","GO:0038110","interleukin-2-mediated signaling pathway",6.37598647125141,2,0.00518190361122298,0.000114139226595981,0.000114139226595981,"STAT3","STAT5A",NA,NA,NA,NA,NA,NA,NA,0.000114139226595981,"A only"
"151","GO:0038113","interleukin-9-mediated signaling pathway",7.28684168143018,2,0.00518190361122298,7.13772505742309e-05,7.13772505742309e-05,"STAT3","STAT5A",NA,NA,NA,NA,NA,NA,NA,7.13772505742308e-05,"A only"
"152","GO:0038154","interleukin-11-mediated signaling pathway",5.10078917700113,2,0.00518190361122298,0.0256448412830419,0.0256448412830419,"STAT3","",NA,NA,NA,NA,NA,NA,NA,0.0256448412830419,"A only"
"153","GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway",NA,NA,NA,NA,NA,NA,NA,5.71479095617027,10,0.015,0.00056714615027162,0.0207872248684539,"EGFR, RNF115","CBL, PTPN3",0.00056714615027162,"B only"
"154","GO:0042060","wound healing",8.27155001675859,10,0.015545710833669,3.99028407131742e-05,0.0157355199380054,"COL3A1, FGF10, IGF1, SMAD3, NF1, PDGFRA, PPP3CA, TPM1","FGF2, CFLAR, EPB41L4B, MIA3",5.9464716706096,10,0.01,0.00777548405649689,0.00893793603086344,"COL3A1, FGF10, IGF1, SMAD3, NF1, PDGFRA, PPP3CA","CFLAR, TSKU, EPB41L4B, MIA3",4.95982989995221e-06,"common"
"155","GO:0042149","cellular response to glucose starvation",2.61578932153904,7,0.00510204081632653,0.0246680067719155,0.0246680067719155,"IFI16","YWHAG, CPEB4, SESN3",3.07719513024553,9,0.005,0.00119742114616549,0.0199062748406245,"IFI16, YWHAZ","YWHAG, SESN1, SH3GLB1, CPEB4",0.000337614333189248,"common"
"156","GO:0042391","regulation of membrane potential",NA,NA,NA,NA,NA,NA,NA,2.85739547808513,1,0.005,0.0353064628737217,0.0353064628737217,"LRRK2","DLG1, KIF5B, SLC4A4, NEDD4L",0.0353064628737217,"B only"
"157","GO:0042593","glucose homeostasis",3.92368398230856,5,0.00512820512820513,0.0012384878134158,0.00151044437493408,"STAT3, KLF7","INSR, PCK1, PDK4, PPARG, PYGL, ADIPOQ, MLXIPL, ADIPOR2",3.38491464327008,4,0.005,0.0030604366889932,0.00825126347602389,"BACE2","CRY2, INSR, PCK1, PDK4, PPARG, PYGL, TCF7L2, ADIPOQ, MLXIPL, ADIPOR2",5.11050317925439e-05,"common"
"158","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",2.83377176500063,9,0.0050251256281407,0.0439250551092677,0.0486654259914711,"IFI16","HIPK2",NA,NA,NA,NA,NA,NA,NA,0.0439250551092677,"A only"
"159","GO:0042789","mRNA transcription by RNA polymerase II",NA,NA,NA,NA,NA,NA,NA,2.94143652155823,2,0.005,0.0342562946461127,0.0342562946461127,"NCOA1, NCOA2","PPARG, RXRA, THRB",0.0342562946461127,"B only"
"160","GO:0043065","positive regulation of apoptotic process",NA,NA,NA,NA,NA,NA,NA,1.87810031423436,1,0.01,0.00727521100112538,0.00727521100112538,"CTNNB1, DDX3X, JUN, MCL1, NF1, SLIT2","BNIP3L, DUSP6, FOXO1, GPLD1, ITGB1, REST, CRADD, NET1, UNC13B, MTCH2, TNFAIP8, AIFM2, ACVR1C, ANO6",0.00727521100112538,"B only"
"161","GO:0043149","stress fiber assembly",4.78198985343856,3,0.01,0.014961446742433,0.0170322844305673,"PDLIM1","ITGB1, SORBS1",5.00044208664898,10,0.01,0.00102542502977629,0.0388533466833341,"PDLIM1","RHOA, ITGB1, SORBS1",0.000185405035557496,"common"
"162","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process",NA,NA,NA,NA,NA,NA,NA,2.50022104332449,10,0.005,0.0160111302839876,0.0181521743384688,"CD44, DDX3X, KLF4","VEGFA, USP47",0.0160111302839876,"B only"
"163","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",NA,NA,NA,NA,NA,NA,NA,0.892936086901604,2,0.005,0.0367867062616305,0.0367867062616305,"CTNNB1, NFE2L2","APPBP2, NEDD4L, SMURF1",0.0367867062616305,"B only"
"164","GO:0043243","positive regulation of protein-containing complex disassembly",12.7519729425028,10,0.0202564102564103,0.0153950713740354,0.0401608035430983,"IGF1R","INSR",10.000884173298,5,0.01,0.0352258281584365,0.0481682447444879,"IGF1R","INSR",0.00462025966178792,"common"
"165","GO:0043268","positive regulation of potassium ion transport",10.9302625221453,10,0.00518190361122298,0.00355441437891503,0.00386688149790767,"ANK2","DLG1, FHL1",11.4295819123405,10,0.02,0.00247221518373698,0.00778793097538874,"ANK2","DLG1, FHL1, KIF5B",0.000111090565476216,"common"
"166","GO:0043403","skeletal muscle tissue regeneration",25.5039458850056,4,0.005,0.040099916862001,0.0456855573639992,"PPP3CA","CFLAR, EYS",NA,NA,NA,NA,NA,NA,NA,0.0400999168620009,"A only"
"167","GO:0043406","positive regulation of MAP kinase activity",3.00046422176537,5,0.01,0.000814408314050565,0.00916446479616027,"FGFR1, PDGFRB, LRRK2","FGF2, GHR, INSR",1.96095768103882,10,0.0175,0.0143300280580846,0.0266923350368584,"EGFR, FGFR1, LRRK2","GHR, INSR",0.00014422917891501,"common"
"168","GO:0043409","negative regulation of MAPK cascade",6.6532032743493,6,0.00512820512820513,0.0360558844928288,0.0489060716092856,"IGF1R, NF1, SPRED1, SPRED2","CAV1, DUSP6",6.08749471418137,7,0.01,0.00197274926607118,0.0293002132161472,"IGF1R, NF1, SPRED1, SPRED2","CAV1, DUSP6, PIK3CB",0.000750485274462762,"common"
"169","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction",NA,NA,NA,NA,NA,NA,NA,2.50022104332449,10,0.01,2.70144150056731e-06,3.00338758893522e-06,"ZFP36L1, NF1","PIK3CB, PTEN, GAB2",2.70144150056731e-06,"B only"
"170","GO:0043525","positive regulation of neuron apoptotic process",NA,NA,NA,NA,NA,NA,NA,2.50022104332449,3,0.005,0.0349416320075677,0.0405436983447319,"CTNNB1, NF1","SRPK2",0.0349416320075677,"B only"
"171","GO:0043536","positive regulation of blood vessel endothelial cell migration",3.82559188275085,9,0.0050251256281407,0.00340273565353575,0.00489300433836244,"FGFR1, AKT3","ANGPT1, FGF2, SP1, STAT5A",3.50030946065429,10,0.01,0.00136445406134652,0.0122959711910094,"FGFR1, PRKCA, AKT3","ANGPT1, SP1, STAT5A, VEGFA",6.16582189292828e-05,"common"
"172","GO:0043547","positive regulation of GTPase activity",3.08289455752815,10,0.00761780104712042,9.3065579245821e-07,0.0155465059137251,"NF1, DOCK9, ASAP3","ITGB1, LIMS1, BCAR3, USP6NL, NET1, FERMT2, DOCK8, DOCK11",3.29699478240592,10,0.015,2.27034778113655e-07,0.0001886374935273,"NF1, MAP4K4, DOCK9, SRGAP2, ASAP3","ITGB1, LIMS1, BCAR3, RAPGEF2, USP6NL, NET1, FERMT2, NDEL1, DOCK8, DOCK11",6.37793969761318e-12,"common"
"173","GO:0043687","post-translational protein modification",NA,NA,NA,NA,NA,NA,NA,3.87131000256695,2,0.005,0.031910546080222,0.0352967562043384,"PRKCA, TPST1, RPS6KA5","HLCS, PRKCD, SUMF1",0.031910546080222,"B only"
"174","GO:0043922","negative regulation by host of viral transcription",NA,NA,NA,NA,NA,NA,NA,3.33362805776599,2,0.005,0.0153857632577431,0.0380170568991952,"JUN","REST",0.0153857632577431,"B only"
"175","GO:0043923","positive regulation by host of viral transcription",NA,NA,NA,NA,NA,NA,NA,2.35314921724658,1,0.005,0.0470853217408763,0.0470853217408763,"JUN","SP1",0.0470853217408763,"B only"
"176","GO:0044321","response to leptin",4.25065764750094,4,0.00512820512820513,0.0424888832371448,0.0424888832371448,"STAT3","",NA,NA,NA,NA,NA,NA,NA,0.0424888832371448,"A only"
"177","GO:0044344","cellular response to fibroblast growth factor stimulus",7.08442941250157,10,0.0153846153846154,4.43315563635666e-05,0.00715273877784503,"ZFP36L2, CD44, FGFR1, NR4A1","ITGB1BP1",7.77846546812064,10,0.015,0.000112921977522094,0.000429704601751526,"ZFP36L1, ZFP36L2, CD44, FGFR1, NR4A1, ZFP36","ITGB1BP1",1.00683952994122e-07,"common"
"178","GO:0045019","negative regulation of nitric oxide biosynthetic process",NA,NA,NA,NA,NA,NA,NA,7.27337030785307,5,0.01,0.011562307395197,0.0296159571982357,"PTGIS","ATP2B4, CAV1, ROCK2",0.011562307395197,"B only"
"179","GO:0045070","positive regulation of viral genome replication",NA,NA,NA,NA,NA,NA,NA,2.40021220159151,6,0.005,0.000436441534997273,0.0255329278136897,"DDX3X","SRPK2, LARP1",0.000436441534997273,"B only"
"180","GO:0045071","negative regulation of viral genome replication",NA,NA,NA,NA,NA,NA,NA,1.95139203381424,10,0.005,0.000244781074722751,0.00309797885650009,"IFI16, ZC3HAV1","SRPK2, TNIP1",0.000244781074722751,"B only"
"181","GO:0045198","establishment of epithelial cell apical/basal polarity",5.10078917700113,1,0.00510204081632653,0.0465413629459844,0.0465413629459844,"OPHN1, EZR","",NA,NA,NA,NA,NA,NA,NA,0.0465413629459844,"A only"
"182","GO:0045429","positive regulation of nitric oxide biosynthetic process",NA,NA,NA,NA,NA,NA,NA,5.38509147792967,6,0.005,0.0297748312918092,0.0352937942276409,"SMAD3, KLF4, KLF2","ASS1, CD36, INSR, PIK3CB",0.0297748312918092,"B only"
"183","GO:0045444","fat cell differentiation",4.0574459362509,10,0.00503781533932288,0.0320185726378941,0.0402201002981066,"NR4A1, NR4A2, ZFPM2, PID1","AKT2, FOXO1, TMEM120B",5.00044208664898,10,0.01,6.32023055971546e-05,0.0181230056369244,"NR4A1, NR4A2, KLF4, ZFPM2, PID1","AKT2, FOXO1, SMAD6, TCF7L2, OSBPL11, TMEM120B",2.85549000663111e-05,"common"
