"","ID","Term_Description","Fold_Enrichment_A","occurrence_A","support_A","lowest_p_A","highest_p_A","Up_regulated_A","Down_regulated_A","Fold_Enrichment_B","occurrence_B","support_B","lowest_p_B","highest_p_B","Up_regulated_B","Down_regulated_B","combined_p","status"
"110","GO:0042448","progesterone metabolic process",NA,NA,NA,NA,NA,NA,NA,10.8969171483622,7,0.005,0.0309671406227959,0.0309671406227959,"","AKR1C1, AKR1C2",0.0309671406227959,"B only"
"111","GO:0042593","glucose homeostasis",2.71369020842705,9,0.005,0.0347649502751537,0.0426997767071772,"MCU","INSR, PDK4, PPARG",4.52641173855047,9,0.01,0.0003807024030513,0.0003807024030513,"","INSR, PCK1, PDK4, PPARG, PYGL, TCF7L2, ADIPOQ, MLXIPL, ADIPOR2",0.000161900190653437,"common"
"112","GO:0042594","response to starvation",12.026581605529,3,0.005,0.00538433603693607,0.00645348886364914,"","FOXO3, PDK4, ZFP36",NA,NA,NA,NA,NA,NA,NA,0.00538433603693607,"A only"
"113","GO:0043001","Golgi to plasma membrane protein transport",NA,NA,NA,NA,NA,NA,NA,3.9228901734104,1,0.005,0.0118526415226585,0.0118526415226585,"","GOLGA4, SPTBN1, KIF13A",0.0118526415226585,"B only"
"114","GO:0043116","negative regulation of vascular permeability",22.0487329434698,1,0.005,0.0393879099605151,0.0393879099605151,"PTPRJ, FERMT2","ANGPT1, PDE3A, SLIT2",NA,NA,NA,NA,NA,NA,NA,0.0393879099605151,"A only"
"115","GO:0043243","positive regulation of protein-containing complex disassembly",11.0243664717349,2,0.00544119381856789,0.013856381357651,0.013856381357651,"","INSR",16.3453757225434,10,0.03,0.00851031147278496,0.01701460175422,"IGF1R","INSR",0.00118458503461316,"common"
"116","GO:0043297","apical junction assembly",14.6991552956465,10,0.01,0.0212594791281429,0.0309671406227959,"RHOA, VCL","",10.8969171483622,2,0.00511780104712042,0.0467322597277531,0.0467322597277531,"","PKN2, VCL",0.00786285790073686,"common"
"117","GO:0043403","skeletal muscle tissue regeneration",NA,NA,NA,NA,NA,NA,NA,21.7938342967245,9,0.005,0.0241075670898316,0.025524906235646,"PPP3CA","CFLAR",0.0241075670898316,"B only"
"118","GO:0043406","positive regulation of MAP kinase activity",NA,NA,NA,NA,NA,NA,NA,2.563980505497,2,0.00511780104712042,0.0297488556665708,0.0297488556665708,"FGFR1","FGF2, GHR, INSR",0.0297488556665708,"B only"
"119","GO:0043409","negative regulation of MAPK cascade",NA,NA,NA,NA,NA,NA,NA,4.26401105805479,2,0.00511780104712042,0.00256539281906404,0.00256539281906404,"IGF1R","CAV1, DUSP6",0.00256539281906404,"B only"
"120","GO:0043488","regulation of mRNA stability",5.08816914080072,2,0.005,0.0119095059079395,0.0119095059079395,"","ZFP36L1, VIM, ZFP36",NA,NA,NA,NA,NA,NA,NA,0.0119095059079395,"A only"
"121","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction",2.20487329434698,2,0.005,0.0447755390431126,0.0447755390431126,"","ZFP36L1, PTEN",NA,NA,NA,NA,NA,NA,NA,0.0447755390431126,"A only"
"122","GO:0043536","positive regulation of blood vessel endothelial cell migration",NA,NA,NA,NA,NA,NA,NA,4.08634393063584,6,0.005,0.0197773562140174,0.0230452970736628,"FGFR1, AKT3","ANGPT1, FGF2, STAT5A",0.0197773562140174,"B only"
"123","GO:0043547","positive regulation of GTPase activity",NA,NA,NA,NA,NA,NA,NA,2.87391221495268,1,0.005,0.0368847571044049,0.0368847571044049,"","ITGB1, LIMS1, BCAR3, USP6NL, NET1, FERMT2, DOCK8, DOCK11",0.0368847571044049,"B only"
"124","GO:0044319","wound healing, spreading of cells",6.78422552106763,1,0.005,0.00539778129279499,0.00539778129279499,"RHOA, CD44","",NA,NA,NA,NA,NA,NA,NA,0.00539778129279499,"A only"
"125","GO:0044344","cellular response to fibroblast growth factor stimulus",9.79943686376435,5,0.005,0.00376062870762229,0.0315545105889968,"CD44","ZFP36L1, NR4A1, ZFP36",NA,NA,NA,NA,NA,NA,NA,0.00376062870762229,"A only"
"126","GO:0044721","protein import into peroxisome matrix, substrate release",NA,NA,NA,NA,NA,NA,NA,6.53815028901734,4,0.005,0.0141784181888809,0.0141784181888809,"","PEX14",0.0141784181888809,"B only"
"127","GO:0045019","negative regulation of nitric oxide biosynthetic process",8.01772107035265,1,0.005,0.00443982574264352,0.00443982574264352,"ATP2B4, PTGIS","",NA,NA,NA,NA,NA,NA,NA,0.00443982574264352,"A only"
"128","GO:0045184","establishment of protein localization",NA,NA,NA,NA,NA,NA,NA,4.08634393063584,1,0.00523560209424084,0.015996963784258,0.015996963784258,"","LIMS1, CORO1C, PHLDB2",0.015996963784258,"B only"
"129","GO:0045444","fat cell differentiation",NA,NA,NA,NA,NA,NA,NA,5.20080136626379,10,0.005,0.000167367207398535,0.000184906186349647,"NR4A1, ZFPM2, PID1","AKT2, FOXO1, TCF7L2, TMEM120B",0.000167367207398535,"B only"
"130","GO:0045599","negative regulation of fat cell differentiation",NA,NA,NA,NA,NA,NA,NA,6.93440182168506,10,0.0151530612244898,0.00308965538635577,0.0193899816195251,"RUNX1T1, RORA","FOXO1, TRIO, ADIPOQ, YAP1, FERMT2",0.00308965538635577,"B only"
"131","GO:0045668","negative regulation of osteoblast differentiation",3.75297582016507,9,0.01,0.00722401354673451,0.0323306389778462,"CDK6, LIMD1, HDAC7","PPARG",NA,NA,NA,NA,NA,NA,NA,0.00722401354673451,"A only"
"132","GO:0045725","positive regulation of glycogen biosynthetic process",NA,NA,NA,NA,NA,NA,NA,10.0586927523344,10,0.01,0.000228231674497065,0.00131220060149091,"","AKT2, INSR, IRS2, SORBS1",0.000228231674497065,"B only"
"133","GO:0045747","positive regulation of Notch signaling pathway",6.53295790917623,8,0.005,0.0279381071291693,0.0279381071291693,"JAG1, IL6ST, ROBO1, AAK1","",NA,NA,NA,NA,NA,NA,NA,0.0279381071291693,"A only"
"134","GO:0045792","negative regulation of cell size",14.6991552956465,10,0.03,0.0133678293575594,0.0309671406227959,"RHOA","PTEN",NA,NA,NA,NA,NA,NA,NA,0.0133678293575594,"A only"
"135","GO:0045821","positive regulation of glycolytic process",12.599275967697,9,0.005,0.000295650004442517,0.000363744191391207,"APP, SLC4A4","IGF1, INSR",11.6752683732453,9,0.01,5.7519433152538e-07,5.7519433152538e-07,"APP, ZBTB20","INSR, SLC4A4, MLXIPL",3.99545222769404e-09,"common"
"136","GO:0046326","positive regulation of glucose import",5.51218323586745,10,0.005,0.00476632730870069,0.00551506317059094,"RHOQ","IGF1, INSR",6.8105732177264,10,0.0127356020942408,0.0029304192192061,0.0180446836920428,"","AKT2, INSR, IRS2, ADIPOQ, SORBS1",0.000170105252254641,"common"
"137","GO:0046328","regulation of JNK cascade",NA,NA,NA,NA,NA,NA,NA,9.3402146985962,1,0.005,0.0379550459143144,0.0379550459143144,"IGF1R","TGFBR3, PHLPP1, MDFIC",0.0379550459143144,"B only"
"138","GO:0046653","tetrahydrofolate metabolic process",NA,NA,NA,NA,NA,NA,NA,13.0763005780347,10,0.005,0.0341390698984277,0.0438428992996086,"","SHMT1, MTHFS",0.0341390698984277,"B only"
"139","GO:0046718","symbiont entry into host cell",4.89971843188217,1,0.005,0.00189230356756756,0.00189230356756756,"AXL","INSR, NRP1",NA,NA,NA,NA,NA,NA,NA,0.00189230356756756,"A only"
"140","GO:0046777","protein autophosphorylation",NA,NA,NA,NA,NA,NA,NA,1.89511602580213,10,0.01,0.000224252014067912,0.0443182466024102,"CAMK2D, FGFR1, IGF1R, PDGFRA, PTK2","INSR, SIK2, DAPK2",0.000224252014067913,"B only"
"141","GO:0046847","filopodium assembly",8.26827485380117,1,0.005,0.020480961110795,0.020480961110795,"SRGAP2, FGD5, SPATA13","",NA,NA,NA,NA,NA,NA,NA,0.020480961110795,"A only"
"142","GO:0046889","positive regulation of lipid biosynthetic process",NA,NA,NA,NA,NA,NA,NA,12.573365940418,10,0.01,0.00303709450722215,0.0111497506755906,"ZBTB20","PCK1, PPARA, SORBS1, MLXIPL",0.00303709450722215,"B only"
"143","GO:0048009","insulin-like growth factor receptor signaling pathway",13.2292397660819,2,0.00544119381856789,0.000207710367131271,0.000207710367131271,"PLCB1","GHR, IGF1",NA,NA,NA,NA,NA,NA,NA,0.000207710367131271,"A only"
"144","GO:0048010","vascular endothelial growth factor receptor signaling pathway",NA,NA,NA,NA,NA,NA,NA,2.97188649500788,10,0.005,0.0177108559570147,0.0209992438045263,"FYN, PTK2","",0.0177108559570147,"B only"
"145","GO:0048013","ephrin receptor signaling pathway",NA,NA,NA,NA,NA,NA,NA,5.30120293704109,6,0.00505102040816327,0.0275368612713752,0.0350912127034871,"FYN, MMP2, PTK2","CRK, SIPA1L1, ARHGEF28",0.0275368612713752,"B only"
"146","GO:0048041","focal adhesion assembly",8.81949317738791,3,0.005,0.0283249680765413,0.0390138547997009,"FERMT2","CDH11, PTPRK, DLC1",6.53815028901734,8,0.005,0.000632133486135227,0.0323306389778462,"CDH11","ACTN1, SORBS1, FERMT2",0.00021361611685387,"common"
"147","GO:0048167","regulation of synaptic plasticity",NA,NA,NA,NA,NA,NA,NA,2.80206440957886,1,0.005,0.0417121453778389,0.0417121453778389,"","MAPT, YWHAG, SIPA1L1",0.0417121453778389,"B only"
"148","GO:0048255","mRNA stabilization",NA,NA,NA,NA,NA,NA,NA,3.44113173106176,10,0.01,0.00264869563193337,0.00446234166198726,"","THRAP3, LARP1",0.00264869563193337,"B only"
"149","GO:0048469","cell maturation",9.79943686376435,8,0.005,0.0320544325969555,0.0378746952455153,"AXL","PPARG",NA,NA,NA,NA,NA,NA,NA,0.0320544325969555,"A only"
"150","GO:0048844","artery morphogenesis",6.78422552106763,2,0.005,0.000185972799154388,0.000185972799154388,"TGFBR1","NRP1",NA,NA,NA,NA,NA,NA,NA,0.000185972799154388,"A only"
"151","GO:0048846","axon extension involved in axon guidance",22.0487329434698,8,0.005,0.00306994821519702,0.00357896089837074,"","SLIT3, NRP1, SLIT2, SEMA3A",12.2590317919075,9,0.005,0.00475908290245708,0.0054353917958251,"SLIT3, SLIT2","SEMA3A",0.000177276418452258,"common"
"152","GO:0048870","cell motility",9.79943686376435,2,0.005,0.000987962870404887,0.029748855666571,"DST, CD34, TGFBR1, ELMO1","",NA,NA,NA,NA,NA,NA,NA,0.000987962870404886,"A only"
"153","GO:0050772","positive regulation of axonogenesis",22.0487329434698,8,0.005,0.0242936825748025,0.0242936825748025,"ROBO1","NTRK2, SLIT2",NA,NA,NA,NA,NA,NA,NA,0.0242936825748025,"A only"
"154","GO:0050872","white fat cell differentiation",8.81949317738791,2,0.005,0.0283417911357988,0.0283417911357988,"","PPARG",6.53815028901734,1,0.005,0.0283417911357988,0.0283417911357988,"","PPARG",0.00652793866999989,"common"
"155","GO:0050919","negative chemotaxis",14.6991552956465,9,0.005,0.00310656790492241,0.00535812177975611,"RHOA","SLIT3, SLIT2",NA,NA,NA,NA,NA,NA,NA,0.00310656790492241,"A only"
"156","GO:0051017","actin filament bundle assembly",6.96275777162204,1,0.015,0.0352706007820637,0.0352706007820637,"ADD1, DPYSL3, LIMA1","",NA,NA,NA,NA,NA,NA,NA,0.0352706007820637,"A only"
"157","GO:0051056","regulation of small GTPase mediated signal transduction",7.78190574475404,9,0.01,5.40249499047179e-11,0.00551488102452892,"ABR, MYO9A, MYO9B, TRIO, ARHGAP29, ARHGEF10, DNMBP, SRGAP2, ARHGEF3, ARHGEF10L, ARHGAP20, ARHGAP28, DOCK8, FGD5, SPATA13","FAM13A, DLC1, PREX2",4.16646832143262,8,0.005,1.80864158574072e-08,0.0111702600292187,"ARHGAP6, AKAP13, ARHGAP26","RASGRF2, ITSN1, TRIO, ARHGEF2, FAM13A, NET1, ARHGAP20, ARHGEF28, ARHGAP28, DOCK8",4.14978763240671e-17,"common"
"158","GO:0051091","positive regulation of DNA-binding transcription factor activity",2.02746969595124,9,0.005,0.000686006629481061,0.000686006629481061,"STK3, HDAC4","PPARG, PTEN",NA,NA,NA,NA,NA,NA,NA,0.000686006629481061,"A only"
"159","GO:0051179","localization",NA,NA,NA,NA,NA,NA,NA,2.97188649500788,9,0.01,0.0332270087942833,0.0407935800129963,"STAG1","ANXA1",0.0332270087942833,"B only"
"160","GO:0051209","release of sequestered calcium ion into cytosol",NA,NA,NA,NA,NA,NA,NA,3.77200978212539,3,0.005,0.0149831064913025,0.0166991864039921,"","FGF2, ITPR1, ITPR2",0.0149831064913025,"B only"
"161","GO:0051216","cartilage development",NA,NA,NA,NA,NA,NA,NA,4.26401105805479,10,0.00505102040816327,0.00213924583212881,0.0203458879887455,"","SOX5, ZBTB16, SOX6",0.00213924583212881,"B only"
"162","GO:0051289","protein homotetramerization",NA,NA,NA,NA,NA,NA,NA,2.37750919600631,5,0.005,0.0312226224219926,0.0374026180552301,"","ACACB, ME1, SHMT1, APIP",0.0312226224219926,"B only"
"163","GO:0051491","positive regulation of filopodium assembly",10.0221513379408,5,0.005,0.00757383792425079,0.0487245284618079,"DPYSL3, PALM, RALA, RHOQ","NRP1",NA,NA,NA,NA,NA,NA,NA,0.00757383792425079,"A only"
"164","GO:0051496","positive regulation of stress fiber assembly",10.7554794846194,10,0.0575,2.17700125165969e-06,0.000229410114889529,"RHOA, PXN, S100A10, TGFBR1, TPM1, ARHGEF10, FERMT2, LIMCH1, ARHGEF10L","NRP1",NA,NA,NA,NA,NA,NA,NA,2.17700125165969e-06,"A only"
"165","GO:0051592","response to calcium ion",5.68999559831478,6,0.00789017341040462,0.0076942596760903,0.0181615002219249,"ITPR3","PPP3CA, SLC25A12, SLC25A13",NA,NA,NA,NA,NA,NA,NA,0.0076942596760903,"A only"
"166","GO:0051893","regulation of focal adhesion assembly",10.4993966397475,10,0.0175,0.000251483314169199,0.00571932895200488,"RHOA, PTPRA, VCL, LIMCH1, CORO1C","",6.22680979906413,8,0.01,0.00187402022619358,0.037664106938512,"PTK2","VCL, LIMCH1, CORO1C",7.33686929542813e-06,"common"
"167","GO:0051894","positive regulation of focal adhesion assembly",9.28367702882938,4,0.01,0.000299548383942605,0.0293403247366813,"PTPRJ, S100A10, FERMT2","NRP1",NA,NA,NA,NA,NA,NA,NA,0.000299548383942605,"A only"
"168","GO:0051895","negative regulation of focal adhesion assembly",8.81949317738791,4,0.00544119381856789,0.00295020412167668,0.0434809579943743,"CORO1C","PTEN, DLC1",8.71753371868979,1,0.005,0.0473354016746234,0.0473354016746234,"ARHGAP6","ITGB1BP1, CORO1C, PHLDB2",0.00137922723295132,"common"
"169","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",2.73472656663191,4,0.00505102040816327,0.00154405613885537,0.0241979067985835,"FN1, PTPRJ, TGFBR1, FERMT2","ANGPT1, IGF1, INSR, NTRK2",3.29441681229556,10,0.02,2.73807777043266e-05,5.14992238051352e-05,"DCN, FGFR1, IGF1R, PDGFRA, PTK2","ANGPT1, AKR1C2, FGF2, INSR, ITGB1, TCF7L2, ITGB1BP1, FERMT2",7.60106914606425e-07,"common"
"170","GO:0051898","negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",2.59396858158468,1,0.005,0.0248301929174389,0.0248301929174389,"PTPRJ, PHLPP1","PTEN",NA,NA,NA,NA,NA,NA,NA,0.0248301929174389,"A only"
"171","GO:0060070","canonical Wnt signaling pathway",NA,NA,NA,NA,NA,NA,NA,2.13200552902739,2,0.005,0.0175910149066933,0.020259773632922,"","CAV1, LRP5, TCF7L2",0.0175910149066933,"B only"
"172","GO:0060337","type I interferon-mediated signaling pathway",6.29963798384851,2,0.005,0.000441528251456457,0.000529640621589738,"HDAC4","JAK1",NA,NA,NA,NA,NA,NA,NA,0.000441528251456457,"A only"
"173","GO:0060391","positive regulation of SMAD protein signal transduction",5.18793716316936,2,0.005,0.00386142110886973,0.00386142110886973,"TGFBR1, TGFBR3","ACVR2A, BMPER",NA,NA,NA,NA,NA,NA,NA,0.00386142110886973,"A only"
"174","GO:0060395","SMAD protein signal transduction",6.29963798384851,9,0.005,1.6612771749849e-05,0.00476632730870067,"","FOS, JUN, RBPMS",4.6701073492981,3,0.005,3.82975544234556e-05,4.43984431721079e-05,"FOS","RBPMS, HIPK2",1.41086624176586e-08,"common"
"175","GO:0060396","growth hormone receptor signaling pathway",11.0243664717349,3,0.005,0.0343728439404473,0.0396539594138369,"PXN","GHR",8.17268786127168,10,0.005,0.000202512773899966,0.000230089979771223,"PTK2","GHR",8.9623466771596e-05,"common"
"176","GO:0060411","cardiac septum morphogenesis",6.29963798384851,1,0.00510204081632653,0.0257887531404568,0.0257887531404568,"JAG1","",NA,NA,NA,NA,NA,NA,NA,0.0257887531404568,"A only"
"177","GO:0060412","ventricular septum morphogenesis",7.60301135981717,8,0.005,0.00236219926747689,0.0348317957433458,"ROBO1, TGFBR1, TGFBR3","SLIT3, SLIT2",NA,NA,NA,NA,NA,NA,NA,0.00236219926747689,"A only"
"178","GO:0060612","adipose tissue development",10.1763382816014,1,0.005,0.0251502979450544,0.0251502979450544,"VPS13B, SH3PXD2B","NAMPT",NA,NA,NA,NA,NA,NA,NA,0.0251502979450544,"A only"
"179","GO:0060982","coronary artery morphogenesis",8.81949317738791,1,0.00510204081632653,0.0122890492835156,0.0122890492835156,"TGFBR1","",NA,NA,NA,NA,NA,NA,NA,0.0122890492835156,"A only"
"180","GO:0061036","positive regulation of cartilage development",NA,NA,NA,NA,NA,NA,NA,8.17268786127168,10,0.00505102040816327,0.000267105674197467,0.00255711253574165,"","SOX5, ZBTB16, SOX6",0.000267105674197467,"B only"
"181","GO:0061337","cardiac conduction",NA,NA,NA,NA,NA,NA,NA,9.3402146985962,3,0.005,0.0484244816371686,0.0484244816371686,"CACNA1C","SPTBN4",0.0484244816371685,"B only"
"182","GO:0061523","cilium disassembly",8.81949317738791,6,0.005,0.0183611790757088,0.0206544994773325,"NEDD9","",NA,NA,NA,NA,NA,NA,NA,0.0183611790757088,"A only"
"183","GO:0065003","protein-containing complex assembly",NA,NA,NA,NA,NA,NA,NA,2.9421676300578,8,0.00505102040816327,0.00591992937410407,0.049014647649584,"LAMC1, PARD3","DMD, FANCC, PEX14, TEAD1, PICALM, YAP1, RBPMS",0.00591992937410407,"B only"
"184","GO:0070102","interleukin-6-mediated signaling pathway",6.78422552106763,10,0.005,0.000416353288561231,0.00049425555817296,"IL6ST","JAK1",NA,NA,NA,NA,NA,NA,NA,0.000416353288561231,"A only"
"185","GO:0070374","positive regulation of ERK1 and ERK2 cascade",2.87592168827867,7,0.005,0.0210605675351336,0.024607217175484,"APP, CD44, FERMT2, ACKR3, GLIPR2","ANGPT1, IGF1, NRP1, BMPER",NA,NA,NA,NA,NA,NA,NA,0.0210605675351336,"A only"
"186","GO:0070534","protein K63-linked ubiquitination",NA,NA,NA,NA,NA,NA,NA,1.33431638551374,9,0.005,0.0366937049009256,0.0366937049009256,"","UBE2E2, WWP2",0.0366937049009256,"B only"
"187","GO:0070555","response to interleukin-1",5.51218323586745,5,0.005,0.00476632730870069,0.00551506317059094,"APP, HDAC4","IL1R1",2.72422928709056,3,0.005,0.0029304192192061,0.0029304192192061,"APP","IRAK2",0.000170105252254641,"common"
"188","GO:0070723","response to cholesterol",5.51218323586745,2,0.005,0.0343728439404473,0.0343728439404473,"TGFBR1","",NA,NA,NA,NA,NA,NA,NA,0.0343728439404473,"A only"
"189","GO:0070828","heterochromatin organization",11.0243664717349,7,0.005,0.0396539594138369,0.0453107956725529,"SETD7","MECOM",NA,NA,NA,NA,NA,NA,NA,0.0396539594138369,"A only"
"190","GO:0071276","cellular response to cadmium ion",4.40974658869396,8,0.005,0.000923728205768183,0.0414288573917248,"","FOS, JUN",NA,NA,NA,NA,NA,NA,NA,0.000923728205768184,"A only"
"191","GO:0071356","cellular response to tumor necrosis factor",NA,NA,NA,NA,NA,NA,NA,3.63230571612074,3,0.005,0.0419428732728032,0.0419428732728032,"PID1","ASAH1, ARHGEF2, BAG4, ZFAND6, ADAMTS12",0.0419428732728032,"B only"
"192","GO:0071404","cellular response to low-density lipoprotein particle stimulus",NA,NA,NA,NA,NA,NA,NA,7.00516102394715,1,0.005,0.0379550459143144,0.0379550459143144,"","CD36, ITGB1, PPARG",0.0379550459143144,"B only"
"193","GO:0071456","cellular response to hypoxia",3.52779727095517,8,0.005,0.033808214489826,0.033808214489826,"PTGIS","ZFP36L1, KCND2, LMNA, PPARG, RORA",4.79464354527938,10,0.0125,0.000312341614568933,0.0209476566598392,"KCND2, LMNA, RORA","AK4, BNIP3L, PPARG, TWIST1, ACAA2, HIPK2, HILPDA, MALAT1",0.000131557801070803,"common"
"194","GO:0071526","semaphorin-plexin signaling pathway",9.58640562759556,1,0.005,0.00176290080980774,0.00176290080980774,"RHOA, PLXNA2, SEMA3C","NRP1, SEMA3A",NA,NA,NA,NA,NA,NA,NA,0.00176290080980774,"A only"
"195","GO:0071786","endoplasmic reticulum tubular network organization",NA,NA,NA,NA,NA,NA,NA,4.6701073492981,6,0.005,0.0433335550137124,0.0484244816371686,"","RTN3",0.0433335550137123,"B only"
"196","GO:0090090","negative regulation of canonical Wnt signaling pathway",4.3232809693078,2,0.00544119381856789,0.000648700637812881,0.000648700637812881,"GLI3, IGFBP6, STK3, LIMD1, SOX13, KREMEN1, SHISA6","IGFBP4, BICC1, PRICKLE1",NA,NA,NA,NA,NA,NA,NA,0.000648700637812881,"A only"
"197","GO:0090303","positive regulation of wound healing",NA,NA,NA,NA,NA,NA,NA,5.02934637616719,4,0.00511780104712042,0.0166991864039921,0.0185405069461673,"PTK2","ANXA1, ITGB1, KANK1",0.0166991864039921,"B only"
"198","GO:0090611","ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway",8.81949317738791,1,0.005,0.0404739490023821,0.0404739490023821,"PDCD6IP","",NA,NA,NA,NA,NA,NA,NA,0.0404739490023821,"A only"
"199","GO:0097062","dendritic spine maintenance",NA,NA,NA,NA,NA,NA,NA,12.2590317919075,10,0.02,8.17267638284479e-05,0.00183579509480105,"FYN, IGF1R","INSR",8.17267638284479e-05,"B only"
"200","GO:0097242","amyloid-beta clearance",NA,NA,NA,NA,NA,NA,NA,12.573365940418,10,0.0127356020942408,0.00126531788773091,0.0132227438473347,"C3, IGF1R, LRP1","INSR, MME",0.00126531788773091,"B only"
"201","GO:0097435","supramolecular fiber organization",10.1763382816014,7,0.005,0.032466661245303,0.0351859113133177,"COL5A1, CST3, BASP1","",NA,NA,NA,NA,NA,NA,NA,0.032466661245303,"A only"
"202","GO:0097490","sympathetic neuron projection extension",17.6389863547758,1,0.005,0.0162024733837104,0.0162024733837104,"","NRP1, SEMA3A",NA,NA,NA,NA,NA,NA,NA,0.0162024733837104,"A only"
"203","GO:0097746","blood vessel diameter maintenance",NA,NA,NA,NA,NA,NA,NA,10.8969171483622,10,0.005,0.00885964926499862,0.010855766535157,"","ADCY6, GCLC, ITGB1BP1",0.00885964926499862,"B only"
"204","GO:0098901","regulation of cardiac muscle cell action potential",7.34957764782326,1,0.005,0.0467322597277531,0.0467322597277531,"","CAMK2D",5.44845857418112,1,0.00510204081632653,0.0275295935743081,0.0275295935743081,"CAMK2D","",0.00984935909604338,"common"
"205","GO:0098911","regulation of ventricular cardiac muscle cell action potential",NA,NA,NA,NA,NA,NA,NA,8.91565948502365,5,0.005,0.0173234023292695,0.0399599529889132,"CACNA1C","CAV1, DLG1",0.0173234023292695,"B only"
"206","GO:0099560","synaptic membrane adhesion",NA,NA,NA,NA,NA,NA,NA,12.2590317919075,7,0.005,0.0043407951330145,0.0335716668376988,"PTPRD","PTPRF, PTPRS",0.0043407951330145,"B only"
"207","GO:0120162","positive regulation of cold-induced thermogenesis",NA,NA,NA,NA,NA,NA,NA,4.6701073492981,10,0.005,0.00242908686967945,0.0223046178459677,"IGF1R, EBF2","CAV1, CD36, DECR1, ESRRG, FABP4, ACSL1, HADH, ADIPOQ, LPIN1, PDGFC, ADIPOR2, PPARGC1B",0.00242908686967945,"B only"
"208","GO:1900152","negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",4.89971843188217,2,0.005,0.0441780275946379,0.0441780275946379,"","HNRNPU",NA,NA,NA,NA,NA,NA,NA,0.0441780275946379,"A only"
"209","GO:1901016","regulation of potassium ion transmembrane transporter activity",NA,NA,NA,NA,NA,NA,NA,16.3453757225434,10,0.025,2.82686875114666e-05,0.000130689672041992,"","FHL1, WWP2, NEDD4L",2.82686875114666e-05,"B only"
"210","GO:1901203","positive regulation of extracellular matrix assembly",5.51218323586745,2,0.005,0.0453107956725529,0.0453107956725529,"TGFBR1","",NA,NA,NA,NA,NA,NA,NA,0.0453107956725529,"A only"
"211","GO:1901888","regulation of cell junction assembly",17.6389863547758,8,0.005,0.0206544994773325,0.0206544994773325,"RAPGEF1, RAP1B","",NA,NA,NA,NA,NA,NA,NA,0.0206544994773325,"A only"
"212","GO:1902894","negative regulation of miRNA transcription",3.83456225103822,4,0.005,0.00114740669223752,0.0030443839930626,"","NFIB, PPARG",5.68534807740638,10,0.0126020408163265,7.8419849684865e-08,0.000735958116837426,"NCOR2","PPARA, PPARG, TWIST1",2.17133392037198e-09,"common"
"213","GO:1902895","positive regulation of miRNA transcription",4.19975865589901,10,0.04,4.77317717248118e-05,0.000815045828407827,"","FOXO3, FOS, JUN, PPARG",3.11340489953207,6,0.005,0.000306331666587031,0.0229542693972011,"EGR1, FOS","PPARG, TEAD1",2.78409226919869e-07,"common"
"214","GO:1903038","negative regulation of leukocyte cell-cell adhesion",NA,NA,NA,NA,NA,NA,NA,16.3453757225434,10,0.01,0.00212397848928928,0.014833310947354,"","ASS1, PPARA, MIA3",0.00212397848928928,"B only"
"215","GO:1903243","negative regulation of cardiac muscle hypertrophy in response to stress",18.8989139515455,10,0.0353571428571429,3.5081124007126e-05,0.00858047921443554,"ATP2B4","LMNA, PPARG",14.0103220478943,5,0.00510204081632653,0.000947169773096857,0.00454550228924031,"LMNA","FOXO1, PPARG",6.05406154353472e-07,"common"
"216","GO:1904018","positive regulation of vasculature development",NA,NA,NA,NA,NA,NA,NA,8.17268786127168,2,0.00511780104712042,0.0110215797229144,0.0110215797229144,"CXCL12","",0.0110215797229144,"B only"
"217","GO:1904179","positive regulation of adipose tissue development",NA,NA,NA,NA,NA,NA,NA,13.0763005780347,5,0.005,0.0141784181888809,0.0141784181888809,"","LPL, SORL1",0.0141784181888809,"B only"
"218","GO:1904646","cellular response to amyloid-beta",3.39211276053381,2,0.00544119381856789,0.0155772969438851,0.0155772969438851,"APP, ABCC1","IGF1",5.02934637616718,5,0.0102040816326531,0.00665287307643735,0.013540012657929,"APP, FYN, IGF1R, LRP1","CACNA2D1, CD36",0.00105443714640152,"common"
"219","GO:1904706","negative regulation of vascular associated smooth muscle cell proliferation",7.34957764782326,10,0.0225,0.00408826959838591,0.0116831251595734,"TPM1","PPARG, PRKG1, PTEN",4.08634393063584,10,0.005,0.0193899816195251,0.021251628280583,"PRKG1","PPARG, ADIPOQ",0.000827802832843777,"common"
"220","GO:1990000","amyloid fibril formation",3.52779727095517,4,0.00505102040816327,0.0263672289170387,0.031256640016181,"APP","GSN",5.23052023121387,10,0.00761780104712042,0.00277566232637069,0.0177864944498046,"APP, GSN","CD36, MAPT",0.000770105143648126,"common"
"221","GO:1990379","lipid transport across blood-brain barrier",NA,NA,NA,NA,NA,NA,NA,13.0763005780347,2,0.005,0.0206544994773325,0.0206544994773325,"","CD36, SLC27A1",0.0206544994773325,"B only"
"222","GO:1990535","neuron projection maintenance",8.81949317738791,2,0.0108823876371358,0.0400562320227467,0.0400562320227467,"APP","INSR",NA,NA,NA,NA,NA,NA,NA,0.0400562320227467,"A only"
